# lattitude, longitude, altitude meters, cumulative distance meters
-13.76502,131.7759,194.9556122,216361.239487
-13.76624,131.77724,198.9842834,216559.601153
-13.76726,131.77826,198.0490417,216717.712493
-13.76904,131.77989,200.9969482,216982.59948
-13.77099,131.78145,201.8929291,217257.190668
-13.78022,131.78808,205.1480103,218508.602479
-13.78209,131.78965,199.6672821,218776.901035
-13.78435,131.79196,202.1501465,219130.997263
-13.78779,131.79565,211.5787201,219683.363037
-13.81097,131.81899,218.3657684,223288.334633
-13.81185,131.81997,222.655899,223432.462612
-13.81253,131.82097,221.110733,223564.283889
-13.81302,131.82194,217.4928436,223682.347984
-13.81339,131.82294,215.4650421,223797.89953
-13.81365,131.82405,212.6785431,223921.193658
-13.8138,131.8253,210.8043671,224057.193898
-13.81436,131.83284,199.0632477,224873.730962
-13.81447,131.83363,199.3604584,224959.906488
-13.81465,131.83444,198.9577179,225049.629988
-13.81503,131.83558,198.4793549,225179.775583
-13.81555,131.83664,199.0,225308.008468
-13.81626,131.83772,198.2259827,225448.835151
-13.81723,131.83878,198.9393616,225606.104921
-13.81813,131.83953,201.2063446,225734.842261
-13.81903,131.84011,201.1089172,225852.898035
-13.81984,131.84052,202.9482574,225953.257757
-13.82089,131.84089,203.7953796,226076.658527
-13.82211,131.84115,202.6464233,226215.190761
-13.82675,131.84147,198.9807587,226732.290858
-13.828,131.84166,198.3535156,226872.790288
-13.82904,131.84196,197.2290955,226992.883815
-13.83434,131.84419,194.9866638,227629.504394
-13.83635,131.84498,191.8309021,227868.728912
-13.83766,131.8453,191.4845428,228018.435586
-13.83903,131.84541,192.6907196,228171.234885
-13.84039,131.8453,195.258606,228322.925598
-13.84141,131.84508,196.3463593,228438.804892
-13.84283,131.84454,194.311615,228607.121427
-13.84356,131.84414,191.724762,228699.066937
-13.84482,131.84322,191.4135742,228870.809588
-13.84744,131.84054,189.7961731,229281.410338
-13.84862,131.83968,190.3177795,229442.148778
-13.84967,131.83914,191.3798676,229572.649769
-13.85103,131.83867,194.068985,229732.160846
-13.85197,131.83848,195.4895935,229838.677828
-13.85359,131.8384,192.4197845,230019.020539
-13.85449,131.83849,192.4526367,230119.566566
-13.85535,131.83865,192.6187286,230216.741783
-13.86162,131.84033,183.9078979,230937.138805
-13.86391,131.84084,183.4972229,231197.659495
-13.88781,131.84572,185.348175,233906.927381
-13.88978,131.84618,184.4584503,234131.538599
-13.8929,131.84719,185.0,234495.19367
-13.89536,131.84821,187.2006531,234790.059649
-13.89661,131.84879,186.4586945,234942.502061
-13.89809,131.84956,185.6002197,235126.86768
-13.8999,131.85062,182.3744507,235358.379332
-13.90081,131.8512,181.5969238,235477.367577
-13.90244,131.85237,179.0787964,235698.273142
-13.90355,131.85323,175.4877167,235852.710055
-13.90497,131.85444,172.4422607,236057.621425
-13.90669,131.85606,170.1350403,236316.761037
-13.93637,131.88796,151.6898956,241085.984071
-13.9371,131.88868,152.3028259,241198.35306
-13.93867,131.88998,156.8903656,241422.317682
-13.93948,131.89056,158.3648834,241532.000044
-13.94122,131.89158,154.7283783,241754.601536
-13.95209,131.8971,156.1335449,243102.113747
-13.95444,131.89858,152.747406,243408.365292
-13.95578,131.89958,154.5047607,243592.33971
-13.97454,131.91426,156.1598358,246211.656309
-13.97709,131.91619,154.6764832,246563.463647
-13.9814,131.91914,162.3809662,247138.791346
-13.98367,131.92056,162.9080353,247434.06732
-13.98565,131.9217,159.2979126,247686.264257
-13.98953,131.92378,159.1401672,248172.582013
-13.99301,131.92544,159.1029205,248598.981174
-14.02796,131.94026,130.7919617,252801.29883
-14.0292,131.94083,130.0181885,252952.270611
-14.03031,131.94153,130.6866608,253096.965242
-14.03078,131.94191,130.5292358,253163.38624
-14.03175,131.94293,127.822197,253317.468218
-14.03485,131.94736,136.8572845,253906.706582
-14.03563,131.94833,137.8191986,254042.617527
-14.03636,131.94903,138.2279816,254153.48265
-14.0368,131.94937,138.6564941,254214.629752
-14.03795,131.95009,137.0001526,254364.243806
-14.03872,131.95049,136.8291626,254460.122253
-14.03982,131.95121,136.0566101,254605.012833
-14.04045,131.9517,135.7706146,254692.77008
-14.04105,131.95226,134.167923,254782.772147
-14.04182,131.95311,131.8796844,254908.223926
-14.04677,131.95944,149.3985443,255785.267563
-14.04783,131.96054,149.8991089,255952.515754
-14.04887,131.96139,150.105423,256100.096545
-14.04955,131.96184,151.1401978,256189.949181
-14.05571,131.96487,147.0251007,256948.891915
-14.05695,131.96553,145.2919769,257104.067805
-14.05833,131.96638,143.9276886,257282.821165
-14.05985,131.96746,142.8259125,257488.094638
-14.06183,131.96913,137.999054,257772.559922
-14.06603,131.97323,151.9669189,258415.737276
-14.06696,131.97406,141.6782227,258552.516375
-14.07194,131.97791,122.8496017,259244.671898
-14.07334,131.97914,132.1446991,259449.205674
-14.07447,131.98035,139.664032,259630.368915
-14.07653,131.98321,120.9479141,260014.585718
-14.07732,131.98421,119.3178253,260153.687961
-14.07787,131.98479,121.4301834,260241.172113
-14.07876,131.98565,124.3953171,260376.808874
-14.07944,131.98621,125.9506607,260473.583106
-14.08055,131.98703,125.3316193,260625.424481
-14.08151,131.98763,127.5474854,260750.254904
-14.08315,131.98846,136.2024994,260953.401535
-14.08389,131.98876,138.1363831,261041.818719
-14.08522,131.9892,138.3823395,261197.135187
-14.08588,131.98938,140.6065063,261273.048113
-14.08713,131.98961,136.3616486,261414.237936
-14.0884,131.98976,133.9246674,261556.379064
-14.08929,131.9898,133.7162628,261655.43653
-14.09043,131.98978,134.4344635,261782.217067
-14.0916,131.98968,134.6372223,261912.761387
-14.10307,131.98795,137.6481628,263201.741502
-14.10438,131.98781,138.1789398,263348.187192
-14.10659,131.98776,139.4936829,263593.987127
-14.10751,131.98781,138.0,263696.428472
-14.10992,131.98812,142.1648865,263966.48544
-14.11181,131.98856,142.2216187,264181.933856
-14.11259,131.9888,145.4687042,264272.445191
-14.11338,131.98907,149.1008911,264364.988897
-14.11493,131.98971,151.9661865,264550.645886
-14.11613,131.9903,153.9311981,264698.472278
-14.1205,131.99278,155.727478,265253.126068
-14.12181,131.99342,154.7295685,265414.313455
-14.1232,131.99398,155.1660767,265580.252291
-14.12466,131.99445,153.1906128,265750.324048
-14.1351,131.99728,141.1942444,266950.638185
-14.13665,131.9978,147.2369385,267131.881579
-14.13751,131.99815,145.5773621,267234.686863
-14.13853,131.99861,144.2732849,267358.477177
-14.13989,131.99936,141.2935333,267529.967539
-14.1695,132.01799,120.1699524,271386.80285
-14.16965,132.01817,120.0485001,271412.391744
-14.17034,132.01857,121.1589661,271500.405265
-14.17129,132.01922,122.5549545,271627.171263
-14.17267,132.02029,121.2500839,271819.145084
-14.17346,132.02102,120.7801056,271937.087816
-14.17449,132.02208,120.6435928,272098.880433
-14.17563,132.02345,116.1370468,272293.517451
-14.17642,132.02455,114.3763123,272441.098212
-14.17708,132.02558,114.7139969,272574.201122
-14.17946,132.02962,111.3762207,273083.842513
-14.18032,132.03083,108.9226761,273245.585879
-14.18129,132.03202,105.4332733,273413.192097
-14.18223,132.033,102.2705917,273561.809114
-14.1835,132.03409,100.1104202,273745.522334
-14.18459,132.03487,103.17379,273893.037796
-14.18609,132.03574,107.9489288,274084.39147
-14.18759,132.03641,109.2234344,274266.15134
-14.18928,132.03699,110.8328323,274464.199751
-14.19049,132.03727,112.6610489,274602.08993
-14.19252,132.03763,114.9747086,274831.12747
-14.19282,132.03754,115.9795914,274865.868212
-14.19428,132.03774,119.9408798,275029.638178
-14.20253,132.03856,112.1747894,275951.245226
-14.22697,132.04041,129.724823,278676.155641
-14.22785,132.04051,131.6689911,278774.599059
-14.22909,132.04073,132.8649597,278914.50496
-14.23025,132.04102,134.474472,279047.224371
-14.23168,132.04147,134.5559387,279213.465918
-14.23321,132.04211,132.1004181,279397.046754
-14.234,132.0425,128.940094,279494.429919
-14.23595,132.0437,133.5760651,279746.904324
-14.23713,132.04457,136.4391022,279908.176177
-14.23858,132.04587,139.4502106,280121.782496
-14.24959,132.05707,167.0950928,281841.050559
-14.25174,132.05912,167.5579834,282166.575321
-14.2546,132.06151,159.8341675,282575.818641
-14.25588,132.06247,159.8563385,282751.778034
-14.25738,132.06355,161.0410156,282955.166336
-14.25989,132.06516,156.2690582,283283.802446
-14.26117,132.06591,156.3341522,283447.480784
-14.26397,132.06741,166.8239136,283798.29036
-14.26698,132.06879,172.0237122,284164.539912
-14.26968,132.06985,163.2042847,284485.763337
-14.27216,132.07068,163.3395081,284775.669624
-14.27478,132.07141,161.8448486,285077.434443
-14.28316,132.07325,167.4668732,286030.10988
-14.28519,132.07382,174.1394348,286264.043014
-14.28748,132.07475,171.7720337,286537.689494
-14.2886,132.07532,167.4016418,286676.550177
-14.29003,132.07618,171.441864,286860.591869
-14.29112,132.07693,173.9985962,287006.266859
-14.29193,132.07756,171.9653625,287119.05235
-14.29333,132.07881,167.4884796,287324.906273
-14.29456,132.08009,167.059967,287519.145284
-14.29569,132.08147,164.1388702,287713.821959
-14.29653,132.08265,167.7937927,287871.589401
-14.29731,132.08394,173.2661438,288035.428198
-14.30234,132.09304,190.2529449,289164.256103
-14.30298,132.09401,192.189682,289290.699799
-14.30382,132.095,192.160614,289432.484355
-14.3051,132.09615,192.2999878,289621.193855
-14.31022,132.10013,194.7151642,290333.947146
-14.32392,132.11098,184.844162,292254.15709
-14.32457,132.11164,184.144928,292355.548166
-14.32513,132.11239,181.2910767,292457.561036
-14.32797,132.11703,173.2587585,293048.851827
-14.32874,132.11796,171.2900391,293180.646163
-14.32934,132.11854,170.1247101,293272.05594
-14.3301,132.11912,166.6139679,293377.156818
-14.3363,132.12277,164.2704926,294170.827033
-14.33757,132.12372,166.5997162,294345.231624
-14.33831,132.1245,166.9194794,294462.840367
-14.34701,132.13454,154.0905457,295913.948507
-14.34819,132.13581,158.0662231,296103.510788
-14.34913,132.13657,159.4675598,296236.281765
-14.34954,132.13683,158.9743652,296289.788144
-14.35056,132.13734,158.9492035,296415.812884
-14.35125,132.1376,157.1190033,296497.489854
-14.35242,132.13787,154.5578461,296630.7996
-14.35842,132.13866,156.8453827,297303.374828
-14.35907,132.13879,156.8781586,297376.995728
-14.36,132.13908,153.3645782,297485.022503
-14.36087,132.13947,150.3647003,297590.490407
-14.36181,132.14004,148.2372742,297711.713861
-14.36241,132.1405,147.6730194,297794.818965
-14.36322,132.14128,148.6117249,297917.992749
-14.36386,132.14209,149.0204163,298030.586733
-14.36422,132.14266,149.0,298103.882993
-14.37216,132.1565,144.8280334,299836.505214
-14.37271,132.15727,144.7817993,299939.555282
-14.3738,132.15858,143.1177979,300125.568492
-14.37429,132.1593,144.7897797,300220.348824
-14.38186,132.17373,133.9945068,301987.929007
-14.38247,132.17457,134.8224487,302101.007628
-14.38311,132.17526,132.8900757,302203.904923
-14.38351,132.17561,132.1565552,302262.209805
-14.38439,132.1762,131.6889801,302378.88602
-14.38515,132.17656,129.2137604,302471.865294
-14.38634,132.17692,127.8473892,302609.751486
-14.39398,132.17781,125.0843735,303464.671829
-14.39477,132.17796,125.7008133,303553.989044
-14.39552,132.17818,126.5668488,303640.686077
-14.39674,132.17871,127.5736465,303787.864481
-14.40225,132.18167,135.2873535,304478.526062
-14.40295,132.18213,135.7832947,304570.791597
-14.40378,132.18289,137.7209625,304694.150912
-14.40437,132.18359,137.9196472,304794.089017
-14.40481,132.18429,138.0,304883.962915
-14.40509,132.18484,138.0084686,304950.881526
-14.40546,132.18585,138.0,305067.178158
-14.40899,132.20285,127.2175217,306939.648082
-14.40932,132.20392,127.81353,307060.585256
-14.40961,132.20461,127.4136658,307141.591104
-14.41009,132.20549,126.6136322,307250.360029
-14.41044,132.20599,126.2235031,307316.799953
-14.41073,132.20636,125.3082275,307368.060882
-14.4115,132.20716,124.6319504,307489.526209
-14.41224,132.20776,125.6806488,307594.149904
-14.41305,132.20828,127.2764511,307700.208439
-14.4257,132.21412,125.3231659,309241.023593
-14.42666,132.2147,125.3871307,309364.701188
-14.42743,132.21524,125.0685272,309468.202086
-14.4284,132.21604,125.0,309606.243657
-14.42905,132.21667,125.4285431,309705.37302
-14.43005,132.21782,127.2390594,309871.808434
-14.43091,132.21907,126.5465546,310036.926819
-14.43863,132.23205,118.1193619,311677.229284
-14.43986,132.23404,114.7604294,311931.444634
-14.44457,132.2404,108.8830338,312793.60087
-14.44591,132.24181,111.5240479,313006.328843
-14.45293,132.24775,107.8994141,314015.493361
-14.45411,132.24888,108.3911057,314194.436098
-14.45476,132.24963,108.377121,314302.812838
-14.45686,132.25227,106.5589905,314670.686212
-14.46036,132.25686,108.005455,315299.745971
-14.46265,132.25976,105.6848297,315702.658646
-14.46269,132.25989,106.3580551,315717.345723
-14.46566,132.26367,108.8556976,316241.472463
-14.46497,132.26425,109.1933823,316340.399098
-14.46566,132.26367,108.8556976,316439.325733
-14.46681,132.26532,108.1808853,316658.216084
-14.46793,132.26708,107.7935486,316884.973748
-14.46817,132.26764,108.7123337,316950.910123
-14.46846,132.26857,107.8298187,317056.106144
-14.469,132.27092,107.4806442,317316.153819
-14.46951,132.2742,107.0488663,317673.829216
-14.46978,132.27551,106.148735,317818.034028
-14.47278,132.2876,112.5928802,319161.79281
-14.47324,132.28938,111.0750732,319360.147092
-14.47333,132.28949,111.0724716,319375.652384
-14.4735,132.2905,111.8737106,319486.025804
-14.47419,132.29322,111.4329834,319788.760581
-14.47465,132.29526,110.9850464,320014.27552
-14.4754,132.2981,111.6218719,320331.213625
-14.47981,132.31592,112.0441132,322311.461424
-14.48089,132.32046,115.2451477,322814.786215
-14.48146,132.32259,115.4699936,323052.704471
-14.48367,132.3315,116.5204239,324042.945422
-14.48495,132.337,121.0,324651.944888
-14.48512,132.33887,119.8970795,324854.155268
-14.48509,132.3397,120.4198608,324943.575651
-14.48495,132.34082,121.051033,325065.156007
-14.48451,132.34251,122.0,325253.565624
-14.484,132.34372,121.0510712,325395.643395
-14.4837,132.3443,120.9395905,325466.438652
-14.48317,132.34515,121.7890244,325575.285273
-14.48212,132.34648,120.9456787,325760.041827
-14.48091,132.34758,123.3869171,325939.28427
-14.47836,132.34972,124.3599777,326304.636891
-14.47763,132.35053,125.6709747,326423.775962
-14.47687,132.35157,127.444664,326564.058084
-14.4761,132.35298,128.0014801,326738.345665
-14.47557,132.35441,129.892746,326903.200284
-14.47526,132.35569,130.0485992,327045.257151
-14.47512,132.35686,132.7545776,327172.183621
-14.47508,132.35806,134.054184,327301.458449
-14.4752,132.35933,136.2076416,327438.842749
-14.47545,132.36064,137.0,327582.597425
-14.48184,132.38871,142.0,330687.11547
-14.48283,132.39333,143.8858032,331196.548504
-14.4833,132.39516,144.5923767,331400.382371
-14.48396,132.39731,144.4420471,331643.20916
-14.48519,132.40043,146.7728119,332005.887371
-14.4858,132.40178,148.4924316,332166.276982
-14.48685,132.40385,147.0780487,332417.864549
-14.48792,132.40573,148.9774628,332652.644014
-14.48889,132.40725,148.0,332848.633953
-14.49006,132.40891,148.6931305,333069.685346
-14.49228,132.41166,150.7458954,333455.154561
-14.4938,132.41328,154.6319122,333698.018889
-14.49497,132.41443,157.4907684,333877.610078
-14.49646,132.41577,159.000061,334097.292511
-14.49776,132.41681,161.990799,334280.133606
-14.51063,132.42648,176.6764679,336049.776997
-14.51199,132.42738,179.1341705,336229.374659
-14.51397,132.42838,182.6138458,336474.447864
-14.51552,132.42897,184.8374481,336658.129463
-14.51641,132.42923,186.1440125,336760.974497
-14.53361,132.43295,174.8963318,338714.995378
-14.53546,132.4334,173.1416473,338926.331437
-14.5367,132.4338,170.7923889,339070.778761
-14.53778,132.43421,169.4898529,339198.720974
-14.53952,132.43499,169.1561432,339409.629925
-14.5414,132.43605,167.6311493,339647.78382
-14.54332,132.43735,163.5419769,339903.044535
-14.54524,132.43895,160.1266785,340177.336812
-14.54669,132.44044,160.0649872,340404.7449
-14.54741,132.44127,159.9253693,340524.703492
-14.54837,132.44251,160.5548248,340695.603377
-14.54936,132.44397,161.4491425,340887.46496
-14.55171,132.44795,164.4728851,341389.237267
-14.57687,132.49133,185.3244629,346831.944794
-14.57732,132.49222,186.0196991,346940.005728
-14.5778,132.49339,187.7462769,347076.76117
-14.57814,132.49448,188.1136169,347200.003679
-14.5784,132.49552,189.839447,347315.596985
-14.58729,132.53586,201.0,351767.822026
-14.58787,132.53773,200.0074615,351979.135694
-14.58833,132.53876,200.9098816,352101.207205
-14.58873,132.53952,200.8738556,352194.303065
-14.60999,132.57508,179.731308,356692.082444
-14.62894,132.60658,186.329483,360682.944729
-14.64149,132.62761,188.4739685,363341.247407
-14.6449,132.63321,194.9796295,364053.103126
-14.64671,132.63634,193.0601196,364445.397328
-14.65596,132.65186,198.2887726,366406.413066
-14.65642,132.65273,198.418396,366513.070074
-14.65686,132.65375,197.5840302,366633.21166
-14.65726,132.65493,196.255722,366767.718528
-14.65749,132.65587,196.630249,366872.024213
-14.65774,132.65729,197.7213593,367027.291117
-14.65782,132.65825,197.5793762,367130.946552
-14.65774,132.66206,199.1280975,367540.907761
-14.65775,132.66252,199.7980194,367590.405208
-14.65789,132.66365,201.0,367712.958809
-14.65811,132.66454,200.2601471,367811.777197
-14.6584,132.66534,200.0,367903.680793
-14.65868,132.66594,199.8052673,367975.342985
-14.65914,132.66674,199.0045013,368075.456341
-14.6599,132.66774,199.572998,368212.255635
-14.66099,132.66876,197.1143188,368375.748414
-14.66205,132.66945,196.109436,368515.039785
-14.66272,132.66978,195.7625732,368597.565812
-14.66358,132.6701,195.7137299,368699.200555
-14.66458,132.67034,194.8426819,368813.353333
-14.66517,132.67042,195.3985748,368879.520307
-14.66639,132.67044,195.0128479,369015.195171
-14.66952,132.67034,193.9630432,369363.401486
-14.67004,132.67037,193.2057495,369421.312874
-14.67136,132.67061,193.4653625,369570.343301
-14.67261,132.67105,193.441452,369717.174482
-14.67351,132.67152,194.042984,369829.29548
-14.6742,132.67199,193.4102936,369921.179412
-14.67509,132.67276,193.8511505,370050.230218
-14.67585,132.67365,193.2556763,370177.928287
-14.67612,132.67404,193.6488953,370229.515642
-14.67657,132.6748,193.7924805,370325.364333
-14.67692,132.67558,193.699707,370417.853144
-14.68368,132.6973,192.1748199,372872.108294
-14.68971,132.7169,197.5615997,375084.377183
